downtime_id,machine_id,machine_name,plant,shift,downtime_start,duration_minutes,reason_code,is_planned,cost_of_downtime_usd,reported_by,work_order_id
DT-003730,MCH-015,Robotic Arm A,Flint Plant,Morning,2025-06-11 10:50:34,5,Scheduled Maintenance,False,4875.11,maint.mgr@michiganauto.com,WO-94988
DT-003731,MCH-001,Press Line A,Detroit Plant,Night,2026-01-01 06:39:34,60,Operator Break,False,4016.97,ops.lead@michiganauto.com,
DT-003732,MCH-003,Welding Station 1,Detroit Plant,Night,2026-02-20 16:47:34,15,Material Shortage,False,2717.2,finance@michiganauto.com,WO-10908
DT-003733,MCH-017,Conveyor Belt 1,Flint Plant,Night,2026-03-04 15:49:34,5,Tooling Change,True,2170.19,ops.lead@michiganauto.com,WO-85711
DT-003734,MCH-007,Assembly Line 1,Detroit Plant,Afternoon,2026-01-28 15:46:34,15,Unknown,False,3549.21,hse.mgr@michiganauto.com,WO-53065
DT-003735,MCH-012,CNC Mill 3,Lansing Plant,Afternoon,2025-06-25 00:00:34,5,Material Shortage,False,2120.24,ds.lead@michiganauto.com,WO-11693
DT-003736,MCH-019,Inspection Station,Detroit Plant,Night,2026-05-05 19:46:34,30,Mechanical Failure,True,1094.98,analyst1@michiganauto.com,WO-71184
DT-003737,MCH-017,Conveyor Belt 1,Lansing Plant,Morning,2025-06-28 07:40:34,15,Power Outage,True,458.41,ds.lead@michiganauto.com,WO-87896
DT-003738,MCH-005,Paint Booth Alpha,Lansing Plant,Morning,2025-12-23 04:13:34,5,Power Outage,False,1724.79,analyst1@michiganauto.com,
DT-003739,MCH-004,Welding Station 2,Flint Plant,Morning,2026-01-01 23:22:34,5,Setup & Changeover,True,4369.64,ops.lead@michiganauto.com,WO-92148
DT-003740,MCH-006,Paint Booth Beta,Lansing Plant,Morning,2025-09-25 21:05:34,240,Scheduled Maintenance,False,4775.81,ds.lead@michiganauto.com,WO-24804
DT-003741,MCH-007,Assembly Line 1,Lansing Plant,Night,2025-11-09 08:36:34,5,Scheduled Maintenance,False,4101.72,ops.lead@michiganauto.com,WO-74460
DT-003742,MCH-012,CNC Mill 3,Flint Plant,Afternoon,2025-08-18 10:10:34,240,Mechanical Failure,True,228.71,ops.lead@michiganauto.com,WO-95908
DT-003743,MCH-018,Conveyor Belt 2,Lansing Plant,Night,2025-10-01 05:58:34,5,Tooling Change,False,3528.58,analyst1@michiganauto.com,WO-88319
DT-003744,MCH-019,Inspection Station,Flint Plant,Night,2026-01-27 06:50:34,5,Quality Hold,True,1562.1,analyst1@michiganauto.com,
DT-003745,MCH-007,Assembly Line 1,Flint Plant,Morning,2026-02-17 18:42:34,30,Power Outage,True,2147.51,analyst1@michiganauto.com,WO-13726
DT-003746,MCH-010,CNC Mill 1,Detroit Plant,Afternoon,2026-05-24 08:46:34,30,Mechanical Failure,True,2250.02,maint.mgr@michiganauto.com,WO-88526
DT-003747,MCH-014,Stamping Press 2,Flint Plant,Night,2026-01-24 15:18:34,5,Unknown,False,1261.83,maint.mgr@michiganauto.com,
DT-003748,MCH-012,CNC Mill 3,Lansing Plant,Night,2025-05-30 05:23:34,15,Scheduled Maintenance,False,3668.65,analyst1@michiganauto.com,WO-23259
DT-003749,MCH-015,Robotic Arm A,Flint Plant,Night,2025-09-03 01:59:34,60,Quality Hold,False,3848.77,finance@michiganauto.com,
DT-003750,MCH-010,CNC Mill 1,Lansing Plant,Afternoon,2025-11-14 14:18:34,15,Material Shortage,False,352.75,analyst1@michiganauto.com,
DT-003751,MCH-012,CNC Mill 3,Flint Plant,Afternoon,2025-08-22 21:41:34,60,Tooling Change,False,4672.74,analyst2@michiganauto.com,
DT-003752,MCH-014,Stamping Press 2,Lansing Plant,Night,2025-06-18 02:50:34,15,Tooling Change,False,1376.86,kwhite@michiganauto.com,WO-19943
DT-003753,MCH-001,Press Line A,Detroit Plant,Night,2025-12-03 22:50:34,5,Electrical Fault,True,1783.75,ops.lead@michiganauto.com,WO-71760
DT-003754,MCH-013,Stamping Press 1,Lansing Plant,Morning,2025-09-17 07:33:34,60,Operator Break,False,1241.61,hse.mgr@michiganauto.com,WO-70754
DT-003755,MCH-016,Robotic Arm B,Lansing Plant,Night,2026-03-15 23:07:34,30,Quality Hold,True,825.55,hse.mgr@michiganauto.com,WO-86937
DT-003756,MCH-020,Quality Gate 1,Flint Plant,Morning,2025-08-26 17:30:34,15,Tooling Change,False,2170.89,analyst2@michiganauto.com,
DT-003757,MCH-016,Robotic Arm B,Lansing Plant,Afternoon,2025-05-25 11:42:34,30,Tooling Change,False,2793.5,ds.lead@michiganauto.com,
DT-003758,MCH-006,Paint Booth Beta,Lansing Plant,Morning,2025-08-15 00:43:34,5,Material Shortage,False,3773.66,exec.admin@michiganauto.com,WO-71448
DT-003759,MCH-006,Paint Booth Beta,Flint Plant,Night,2026-04-04 20:37:34,60,Setup & Changeover,True,300.1,ops.lead@michiganauto.com,
DT-003760,MCH-007,Assembly Line 1,Flint Plant,Night,2026-03-19 12:36:34,15,Material Shortage,True,4810.06,maint.mgr@michiganauto.com,WO-56434
DT-003761,MCH-007,Assembly Line 1,Flint Plant,Morning,2026-02-08 19:22:34,120,Electrical Fault,False,4910.06,finance@michiganauto.com,WO-89032
DT-003762,MCH-001,Press Line A,Lansing Plant,Afternoon,2025-07-30 04:10:34,480,Unknown,True,121.03,finance@michiganauto.com,
DT-003763,MCH-007,Assembly Line 1,Detroit Plant,Afternoon,2025-06-22 20:29:34,240,Power Outage,False,2157.09,hse.mgr@michiganauto.com,WO-93199
DT-003764,MCH-006,Paint Booth Beta,Flint Plant,Morning,2025-09-16 22:54:34,15,Power Outage,False,3963.82,hse.mgr@michiganauto.com,
DT-003765,MCH-005,Paint Booth Alpha,Flint Plant,Night,2025-08-01 01:27:34,5,Setup & Changeover,False,4748.45,ops.lead@michiganauto.com,
DT-003766,MCH-015,Robotic Arm A,Flint Plant,Afternoon,2026-04-20 10:21:34,5,Quality Hold,True,847.64,finance@michiganauto.com,WO-79534
DT-003767,MCH-011,CNC Mill 2,Flint Plant,Night,2025-08-31 19:56:34,15,Material Shortage,True,1651.28,ops.lead@michiganauto.com,WO-99551
DT-003768,MCH-003,Welding Station 1,Flint Plant,Afternoon,2026-03-24 02:55:34,5,Operator Break,False,4189.69,analyst1@michiganauto.com,
DT-003769,MCH-012,CNC Mill 3,Flint Plant,Afternoon,2026-03-11 02:22:34,5,Electrical Fault,False,2803.35,finance@michiganauto.com,
DT-003770,MCH-005,Paint Booth Alpha,Lansing Plant,Afternoon,2025-09-24 16:58:34,60,Unknown,False,2281.71,hse.mgr@michiganauto.com,
DT-003771,MCH-009,Assembly Line 3,Detroit Plant,Morning,2026-01-16 06:54:34,15,Unknown,True,719.16,exec.admin@michiganauto.com,WO-91243
DT-003772,MCH-012,CNC Mill 3,Lansing Plant,Night,2025-06-27 20:46:34,60,Unknown,False,230.06,ops.lead@michiganauto.com,WO-26626
DT-003773,MCH-009,Assembly Line 3,Lansing Plant,Morning,2025-12-31 17:18:34,30,Unknown,False,1898.1,kwhite@michiganauto.com,
DT-003774,MCH-012,CNC Mill 3,Detroit Plant,Afternoon,2025-07-15 13:38:34,15,Scheduled Maintenance,True,4144.86,finance@michiganauto.com,WO-57843
DT-003775,MCH-013,Stamping Press 1,Flint Plant,Night,2026-04-11 15:40:34,15,Material Shortage,False,412.3,ops.lead@michiganauto.com,WO-72805
DT-003776,MCH-010,CNC Mill 1,Detroit Plant,Morning,2025-09-25 01:23:34,15,Electrical Fault,False,728.92,hse.mgr@michiganauto.com,
DT-003777,MCH-018,Conveyor Belt 2,Flint Plant,Night,2025-08-28 17:24:34,30,Scheduled Maintenance,False,3850.24,kwhite@michiganauto.com,WO-88983
DT-003778,MCH-004,Welding Station 2,Lansing Plant,Morning,2025-09-28 13:32:34,120,Electrical Fault,False,4423.9,exec.admin@michiganauto.com,WO-96656
DT-003779,MCH-001,Press Line A,Lansing Plant,Night,2025-12-10 16:31:34,5,Operator Break,False,2573.51,analyst1@michiganauto.com,WO-11305
DT-003780,MCH-013,Stamping Press 1,Flint Plant,Night,2025-06-01 14:12:34,30,Scheduled Maintenance,False,1939.92,analyst2@michiganauto.com,WO-46330
DT-003781,MCH-001,Press Line A,Flint Plant,Night,2025-08-27 08:31:34,30,Setup & Changeover,False,4029.75,hse.mgr@michiganauto.com,WO-47783
DT-003782,MCH-014,Stamping Press 2,Lansing Plant,Night,2026-03-31 13:56:34,15,Setup & Changeover,False,1619.02,ds.lead@michiganauto.com,WO-78135
DT-003783,MCH-012,CNC Mill 3,Detroit Plant,Night,2025-12-18 07:13:34,5,Setup & Changeover,False,345.63,hse.mgr@michiganauto.com,
DT-003784,MCH-002,Press Line B,Detroit Plant,Night,2025-10-21 22:06:34,15,Scheduled Maintenance,False,3851.6,maint.mgr@michiganauto.com,WO-68422
DT-003785,MCH-019,Inspection Station,Detroit Plant,Afternoon,2026-05-10 18:54:34,5,Operator Break,False,4729.09,ops.lead@michiganauto.com,
DT-003786,MCH-010,CNC Mill 1,Detroit Plant,Night,2026-01-19 23:22:34,15,Power Outage,False,1820.84,ds.lead@michiganauto.com,WO-63702
DT-003787,MCH-011,CNC Mill 2,Flint Plant,Morning,2026-04-01 18:38:34,60,Setup & Changeover,False,1004.92,exec.admin@michiganauto.com,
DT-003788,MCH-017,Conveyor Belt 1,Detroit Plant,Afternoon,2025-11-20 14:30:34,5,Power Outage,True,1858.1,finance@michiganauto.com,WO-39475
DT-003789,MCH-013,Stamping Press 1,Lansing Plant,Night,2026-03-15 05:02:34,120,Material Shortage,False,3817.7,exec.admin@michiganauto.com,WO-92131
DT-003790,MCH-001,Press Line A,Lansing Plant,Night,2025-06-22 11:34:34,240,Scheduled Maintenance,True,1343.68,kwhite@michiganauto.com,
DT-003791,MCH-008,Assembly Line 2,Flint Plant,Morning,2025-10-02 00:03:34,30,Operator Break,False,4240.25,analyst1@michiganauto.com,
DT-003792,MCH-014,Stamping Press 2,Detroit Plant,Night,2025-06-22 21:08:34,15,Power Outage,False,2789.57,exec.admin@michiganauto.com,WO-12809
DT-003793,MCH-019,Inspection Station,Detroit Plant,Night,2025-07-23 00:51:34,30,Tooling Change,False,3496.55,hse.mgr@michiganauto.com,
DT-003794,MCH-006,Paint Booth Beta,Lansing Plant,Afternoon,2025-09-18 12:48:34,60,Setup & Changeover,False,3668.09,analyst1@michiganauto.com,WO-31618
DT-003795,MCH-003,Welding Station 1,Flint Plant,Morning,2025-12-08 11:54:34,5,Power Outage,False,785.52,analyst2@michiganauto.com,
DT-003796,MCH-013,Stamping Press 1,Lansing Plant,Afternoon,2025-12-29 10:35:34,120,Setup & Changeover,True,3777.03,maint.mgr@michiganauto.com,WO-12239
DT-003797,MCH-018,Conveyor Belt 2,Flint Plant,Afternoon,2026-04-01 00:12:34,15,Unknown,True,752.57,hse.mgr@michiganauto.com,
DT-003798,MCH-015,Robotic Arm A,Lansing Plant,Morning,2025-11-17 22:52:34,240,Scheduled Maintenance,False,2527.7,maint.mgr@michiganauto.com,WO-29128
DT-003799,MCH-009,Assembly Line 3,Lansing Plant,Afternoon,2026-02-06 01:26:34,15,Power Outage,True,2646.14,hse.mgr@michiganauto.com,
DT-003800,MCH-005,Paint Booth Alpha,Flint Plant,Morning,2026-03-07 14:46:34,60,Tooling Change,True,3592.19,maint.mgr@michiganauto.com,WO-46681
DT-003801,MCH-010,CNC Mill 1,Lansing Plant,Night,2026-03-29 12:16:34,15,Unknown,False,431.05,exec.admin@michiganauto.com,
DT-003802,MCH-004,Welding Station 2,Flint Plant,Night,2026-05-10 02:00:34,60,Operator Break,True,3731.91,finance@michiganauto.com,WO-28353
DT-003803,MCH-005,Paint Booth Alpha,Lansing Plant,Morning,2025-07-22 21:20:34,60,Tooling Change,False,2385.72,kwhite@michiganauto.com,
DT-003804,MCH-008,Assembly Line 2,Lansing Plant,Afternoon,2026-05-05 19:37:34,30,Unknown,False,583.06,exec.admin@michiganauto.com,
DT-003805,MCH-017,Conveyor Belt 1,Flint Plant,Morning,2026-01-21 05:31:34,120,Unknown,True,4224.06,ds.lead@michiganauto.com,WO-23093
DT-003806,MCH-016,Robotic Arm B,Lansing Plant,Afternoon,2026-01-27 14:49:34,240,Electrical Fault,False,263.08,exec.admin@michiganauto.com,WO-44551
DT-003807,MCH-020,Quality Gate 1,Flint Plant,Morning,2026-05-15 15:33:34,30,Setup & Changeover,False,1333.68,maint.mgr@michiganauto.com,
DT-003808,MCH-012,CNC Mill 3,Detroit Plant,Morning,2025-06-20 19:09:34,60,Electrical Fault,True,320.19,finance@michiganauto.com,
DT-003809,MCH-003,Welding Station 1,Detroit Plant,Morning,2025-10-26 06:35:34,480,Power Outage,False,2961.09,hse.mgr@michiganauto.com,
DT-003810,MCH-018,Conveyor Belt 2,Lansing Plant,Afternoon,2025-09-14 12:45:34,30,Setup & Changeover,False,1431.19,analyst2@michiganauto.com,
DT-003811,MCH-007,Assembly Line 1,Flint Plant,Morning,2025-11-11 05:41:34,60,Electrical Fault,False,1351.98,ops.lead@michiganauto.com,
DT-003812,MCH-001,Press Line A,Lansing Plant,Morning,2025-07-11 19:49:34,240,Electrical Fault,True,779.3,exec.admin@michiganauto.com,
DT-003813,MCH-003,Welding Station 1,Detroit Plant,Afternoon,2026-01-31 22:35:34,30,Unknown,False,2489.09,ops.lead@michiganauto.com,WO-41302
DT-003814,MCH-008,Assembly Line 2,Detroit Plant,Night,2026-05-22 21:51:34,60,Power Outage,True,3929.57,analyst1@michiganauto.com,WO-52473
DT-003815,MCH-010,CNC Mill 1,Lansing Plant,Afternoon,2026-03-30 19:03:34,60,Mechanical Failure,False,715.54,ops.lead@michiganauto.com,WO-32010
DT-003816,MCH-007,Assembly Line 1,Detroit Plant,Morning,2025-11-06 05:46:34,15,Scheduled Maintenance,False,3839.13,hse.mgr@michiganauto.com,WO-21138
DT-003817,MCH-012,CNC Mill 3,Lansing Plant,Morning,2025-06-22 19:32:34,5,Unknown,False,4311.04,analyst1@michiganauto.com,
DT-003818,MCH-015,Robotic Arm A,Detroit Plant,Night,2025-08-08 16:15:34,60,Material Shortage,False,3919.38,analyst1@michiganauto.com,
DT-003819,MCH-004,Welding Station 2,Detroit Plant,Afternoon,2026-03-17 00:33:34,5,Mechanical Failure,True,4612.8,ds.lead@michiganauto.com,WO-55428
DT-003820,MCH-007,Assembly Line 1,Detroit Plant,Afternoon,2026-04-01 09:23:34,120,Power Outage,False,4354.74,maint.mgr@michiganauto.com,
DT-003821,MCH-004,Welding Station 2,Detroit Plant,Afternoon,2026-02-10 10:43:34,60,Scheduled Maintenance,False,2934.15,kwhite@michiganauto.com,WO-51260
DT-003822,MCH-009,Assembly Line 3,Detroit Plant,Afternoon,2025-12-04 01:23:34,30,Power Outage,True,1713.4,hse.mgr@michiganauto.com,WO-81976
DT-003823,MCH-013,Stamping Press 1,Detroit Plant,Night,2026-05-24 16:12:34,30,Operator Break,False,115.95,analyst2@michiganauto.com,WO-34685
DT-003824,MCH-017,Conveyor Belt 1,Detroit Plant,Morning,2025-09-21 11:17:34,30,Tooling Change,False,4723.14,ops.lead@michiganauto.com,WO-85827
DT-003825,MCH-004,Welding Station 2,Lansing Plant,Afternoon,2025-11-24 20:22:34,240,Material Shortage,True,966.05,analyst1@michiganauto.com,
DT-003826,MCH-015,Robotic Arm A,Lansing Plant,Night,2025-09-12 18:19:34,480,Setup & Changeover,False,1726.28,analyst1@michiganauto.com,
DT-003827,MCH-005,Paint Booth Alpha,Flint Plant,Afternoon,2026-05-21 16:39:34,60,Electrical Fault,False,2197.54,hse.mgr@michiganauto.com,
DT-003828,MCH-004,Welding Station 2,Lansing Plant,Afternoon,2025-10-27 03:29:34,5,Tooling Change,False,3939.65,maint.mgr@michiganauto.com,WO-64074
DT-003829,MCH-005,Paint Booth Alpha,Flint Plant,Afternoon,2025-11-26 18:56:34,30,Mechanical Failure,False,311.25,kwhite@michiganauto.com,
DT-003830,MCH-012,CNC Mill 3,Flint Plant,Morning,2025-08-30 04:49:34,5,Unknown,False,2914.56,finance@michiganauto.com,
DT-003831,MCH-015,Robotic Arm A,Flint Plant,Morning,2026-04-30 13:58:34,5,Operator Break,False,3035.57,analyst2@michiganauto.com,WO-39656
DT-003832,MCH-010,CNC Mill 1,Detroit Plant,Morning,2025-07-07 14:25:34,60,Tooling Change,True,2333.8,exec.admin@michiganauto.com,
DT-003833,MCH-018,Conveyor Belt 2,Detroit Plant,Morning,2025-10-27 17:02:34,480,Unknown,False,2792.6,hse.mgr@michiganauto.com,
DT-003834,MCH-003,Welding Station 1,Flint Plant,Night,2026-04-21 21:16:34,15,Power Outage,False,1430.42,maint.mgr@michiganauto.com,
DT-003835,MCH-013,Stamping Press 1,Lansing Plant,Afternoon,2025-12-01 02:00:34,60,Scheduled Maintenance,True,873.7,finance@michiganauto.com,WO-75810
DT-003836,MCH-007,Assembly Line 1,Detroit Plant,Afternoon,2026-01-15 14:33:34,60,Tooling Change,True,3712.48,analyst1@michiganauto.com,WO-38023
DT-003837,MCH-010,CNC Mill 1,Lansing Plant,Afternoon,2026-02-10 04:10:34,30,Power Outage,False,3647.76,kwhite@michiganauto.com,
DT-003838,MCH-016,Robotic Arm B,Flint Plant,Night,2025-10-05 22:59:34,15,Electrical Fault,True,586.3,finance@michiganauto.com,WO-64336
DT-003839,MCH-019,Inspection Station,Flint Plant,Morning,2025-06-14 03:04:34,15,Electrical Fault,False,1751.2,hse.mgr@michiganauto.com,WO-17448
DT-003840,MCH-007,Assembly Line 1,Flint Plant,Night,2025-08-04 22:35:34,60,Setup & Changeover,False,2870.44,ops.lead@michiganauto.com,WO-27901
DT-003841,MCH-019,Inspection Station,Detroit Plant,Night,2025-09-26 10:33:34,5,Operator Break,False,2697.52,hse.mgr@michiganauto.com,WO-85614
DT-003842,MCH-009,Assembly Line 3,Detroit Plant,Afternoon,2026-02-25 22:27:34,60,Unknown,True,2536.7,finance@michiganauto.com,
DT-003843,MCH-019,Inspection Station,Lansing Plant,Night,2025-06-07 20:04:34,240,Quality Hold,False,555.86,analyst2@michiganauto.com,
DT-003844,MCH-015,Robotic Arm A,Flint Plant,Afternoon,2025-06-30 18:46:34,5,Electrical Fault,False,3314.53,ds.lead@michiganauto.com,
DT-003845,MCH-020,Quality Gate 1,Flint Plant,Night,2026-02-07 06:13:34,60,Mechanical Failure,True,3584.35,maint.mgr@michiganauto.com,WO-96275
DT-003846,MCH-012,CNC Mill 3,Detroit Plant,Morning,2025-06-29 18:01:34,240,Setup & Changeover,True,976.75,kwhite@michiganauto.com,WO-74416
DT-003847,MCH-012,CNC Mill 3,Lansing Plant,Night,2026-01-01 09:07:34,15,Setup & Changeover,False,2966.01,hse.mgr@michiganauto.com,
DT-003848,MCH-001,Press Line A,Lansing Plant,Night,2025-07-05 05:24:34,30,Quality Hold,False,1500.91,kwhite@michiganauto.com,WO-73653
DT-003849,MCH-003,Welding Station 1,Lansing Plant,Night,2025-11-27 08:12:34,5,Power Outage,False,3554.36,analyst1@michiganauto.com,WO-28083
DT-003850,MCH-010,CNC Mill 1,Flint Plant,Afternoon,2025-10-15 07:42:34,5,Tooling Change,True,3289.69,finance@michiganauto.com,
DT-003851,MCH-009,Assembly Line 3,Lansing Plant,Night,2025-08-06 23:19:34,15,Quality Hold,False,619.77,analyst1@michiganauto.com,WO-73230
DT-003852,MCH-015,Robotic Arm A,Lansing Plant,Night,2025-08-06 16:17:34,15,Tooling Change,False,3600.39,ds.lead@michiganauto.com,WO-95588
DT-003853,MCH-020,Quality Gate 1,Detroit Plant,Afternoon,2026-03-10 10:01:34,30,Power Outage,True,3771.26,analyst1@michiganauto.com,WO-92740
DT-003854,MCH-003,Welding Station 1,Lansing Plant,Night,2025-07-14 23:38:34,30,Setup & Changeover,False,507.03,ops.lead@michiganauto.com,
DT-003855,MCH-015,Robotic Arm A,Flint Plant,Morning,2025-06-16 14:16:34,480,Electrical Fault,False,4870.33,finance@michiganauto.com,WO-24620
DT-003856,MCH-015,Robotic Arm A,Detroit Plant,Night,2026-04-21 19:32:34,30,Setup & Changeover,False,4098.31,maint.mgr@michiganauto.com,
DT-003857,MCH-014,Stamping Press 2,Flint Plant,Night,2025-10-23 12:54:34,30,Tooling Change,True,430.67,maint.mgr@michiganauto.com,WO-41120
DT-003858,MCH-008,Assembly Line 2,Lansing Plant,Afternoon,2025-12-28 00:42:34,30,Tooling Change,False,3025.58,analyst2@michiganauto.com,WO-10207
DT-003859,MCH-014,Stamping Press 2,Lansing Plant,Night,2025-10-26 04:05:34,15,Mechanical Failure,False,4883.49,ds.lead@michiganauto.com,
DT-003860,MCH-004,Welding Station 2,Flint Plant,Night,2025-12-16 01:33:34,5,Quality Hold,False,2750.58,kwhite@michiganauto.com,WO-87896
DT-003861,MCH-002,Press Line B,Detroit Plant,Night,2025-12-28 01:45:34,60,Tooling Change,False,1332.25,ds.lead@michiganauto.com,WO-62307
DT-003862,MCH-008,Assembly Line 2,Flint Plant,Afternoon,2025-08-21 22:55:34,15,Operator Break,True,2775.66,hse.mgr@michiganauto.com,WO-99972
DT-003863,MCH-003,Welding Station 1,Detroit Plant,Afternoon,2025-11-14 21:11:34,120,Material Shortage,False,1175.97,exec.admin@michiganauto.com,WO-28175
DT-003864,MCH-011,CNC Mill 2,Flint Plant,Afternoon,2025-11-29 21:15:34,15,Material Shortage,True,2868.23,maint.mgr@michiganauto.com,
DT-003865,MCH-008,Assembly Line 2,Flint Plant,Afternoon,2025-08-25 04:05:34,5,Operator Break,False,331.42,kwhite@michiganauto.com,WO-54990
DT-003866,MCH-018,Conveyor Belt 2,Detroit Plant,Morning,2025-12-12 05:01:34,240,Electrical Fault,False,115.07,ds.lead@michiganauto.com,WO-45009
DT-003867,MCH-011,CNC Mill 2,Lansing Plant,Morning,2025-10-05 21:42:34,120,Mechanical Failure,False,1871.52,hse.mgr@michiganauto.com,WO-68692
DT-003868,MCH-008,Assembly Line 2,Flint Plant,Night,2025-11-02 07:42:34,15,Scheduled Maintenance,False,4302.03,analyst1@michiganauto.com,WO-68969
DT-003869,MCH-009,Assembly Line 3,Lansing Plant,Morning,2026-04-20 08:43:34,5,Mechanical Failure,False,2536.21,kwhite@michiganauto.com,
DT-003870,MCH-004,Welding Station 2,Lansing Plant,Morning,2025-08-07 23:11:34,5,Scheduled Maintenance,False,2745.45,analyst1@michiganauto.com,WO-18314
DT-003871,MCH-007,Assembly Line 1,Flint Plant,Morning,2025-07-17 03:36:34,15,Quality Hold,False,2018.59,kwhite@michiganauto.com,WO-11591
DT-003872,MCH-004,Welding Station 2,Flint Plant,Afternoon,2026-03-16 12:25:34,30,Tooling Change,False,4089.2,kwhite@michiganauto.com,WO-15483
DT-003873,MCH-020,Quality Gate 1,Flint Plant,Night,2025-11-02 03:18:34,15,Electrical Fault,False,956.41,kwhite@michiganauto.com,WO-38294
DT-003874,MCH-009,Assembly Line 3,Detroit Plant,Night,2025-06-24 23:42:34,30,Scheduled Maintenance,False,2709.6,kwhite@michiganauto.com,WO-71463
DT-003875,MCH-009,Assembly Line 3,Flint Plant,Afternoon,2026-03-03 13:52:34,15,Tooling Change,False,4609.0,finance@michiganauto.com,WO-41198
DT-003876,MCH-002,Press Line B,Lansing Plant,Morning,2026-02-16 21:30:34,5,Electrical Fault,False,3786.45,ops.lead@michiganauto.com,
DT-003877,MCH-020,Quality Gate 1,Flint Plant,Morning,2025-10-18 15:13:34,15,Scheduled Maintenance,False,4916.75,ops.lead@michiganauto.com,WO-49151
DT-003878,MCH-011,CNC Mill 2,Flint Plant,Morning,2026-05-13 02:36:34,120,Setup & Changeover,True,2109.37,hse.mgr@michiganauto.com,WO-90669
DT-003879,MCH-006,Paint Booth Beta,Lansing Plant,Morning,2025-06-30 02:14:34,60,Unknown,False,1542.25,kwhite@michiganauto.com,
DT-003880,MCH-016,Robotic Arm B,Lansing Plant,Afternoon,2026-04-25 20:44:34,120,Unknown,True,477.06,hse.mgr@michiganauto.com,
DT-003881,MCH-017,Conveyor Belt 1,Lansing Plant,Morning,2025-06-20 10:50:34,30,Material Shortage,False,3770.97,exec.admin@michiganauto.com,WO-86839
