transaction_id,period,cost_centre_id,cost_centre_name,gl_account_id,gl_account_name,plant,budget_amount_usd,actual_amount_usd,variance_amount_usd,variance_pct,posted_by,posted_date,approved_by,journal_reference,is_accrual,fiscal_year,fiscal_quarter
FAR-007120,2024-11,CC-1004,Assembly Dept,GL-5003,Tooling,Detroit Plant,83602.62,122603.41,39000.79,46.65,finance@michiganauto.com,2026-01-27,john.smith@michiganauto.com,JNL-416074,False,2024,Q1
FAR-007121,2024-03,CC-1004,Assembly Dept,GL-5004,Energy,Lansing Plant,158512.86,127762.43,-30750.43,-19.4,finance@michiganauto.com,2025-09-21,maint.mgr@michiganauto.com,JNL-402844,False,2024,Q4
FAR-007122,2024-07,CC-1003,Paint Shop,GL-4003,Contractor Cost,Flint Plant,69736.72,76067.61,6330.89,9.08,analyst1@michiganauto.com,2026-01-17,ops.lead@michiganauto.com,JNL-489055,False,2024,Q3
FAR-007123,2024-06,CC-1003,Paint Shop,GL-4001,Direct Labour,Detroit Plant,211032.63,183398.18,-27634.45,-13.09,analyst2@michiganauto.com,2025-08-01,john.smith@michiganauto.com,JNL-332445,False,2024,Q1
FAR-007124,2024-05,CC-1003,Paint Shop,GL-4002,Indirect Labour,Detroit Plant,122976.97,78173.87,-44803.1,-36.43,finance@michiganauto.com,2025-06-20,john.smith@michiganauto.com,JNL-982063,False,2024,Q3
FAR-007125,2024-12,CC-1002,Welding Dept,GL-7001,Overhead Allocation,Lansing Plant,140512.07,192673.28,52161.21,37.12,finance@michiganauto.com,2025-09-24,ds.lead@michiganauto.com,JNL-199011,False,2024,Q4
FAR-007126,2024-02,CC-2003,HSE & Compliance,GL-4001,Direct Labour,Detroit Plant,245387.88,282434.6,37046.72,15.1,finance@michiganauto.com,2026-05-08,maint.mgr@michiganauto.com,JNL-501207,False,2024,Q3
FAR-007127,2024-09,CC-1001,Stamping Dept,GL-5001,Raw Materials,Lansing Plant,194245.14,176289.99,-17955.15,-9.24,analyst2@michiganauto.com,2026-02-12,maint.mgr@michiganauto.com,JNL-276751,True,2024,Q1
FAR-007128,2024-04,CC-1005,Quality Control,GL-6001,Maintenance Parts,Lansing Plant,13688.8,12878.27,-810.53,-5.92,analyst1@michiganauto.com,2026-01-11,ops.lead@michiganauto.com,JNL-416724,False,2024,Q1
FAR-007129,2024-11,CC-1003,Paint Shop,GL-4002,Indirect Labour,Detroit Plant,18313.81,23758.97,5445.16,29.73,finance@michiganauto.com,2026-05-10,maint.mgr@michiganauto.com,JNL-554702,False,2024,Q1
FAR-007130,2024-11,CC-3002,IT Operations,GL-5003,Tooling,Lansing Plant,216957.08,149914.08,-67043.0,-30.9,analyst2@michiganauto.com,2025-06-16,ds.lead@michiganauto.com,JNL-716087,True,2024,Q1
FAR-007131,2024-07,CC-1004,Assembly Dept,GL-5001,Raw Materials,Flint Plant,90825.4,82616.51,-8208.89,-9.04,finance@michiganauto.com,2025-06-16,maint.mgr@michiganauto.com,JNL-114851,False,2024,Q2
FAR-007132,2024-10,CC-2001,Maintenance Eng,GL-5002,Consumables,Detroit Plant,211388.45,182973.02,-28415.43,-13.44,exec.admin@michiganauto.com,2025-12-13,ds.lead@michiganauto.com,JNL-115987,False,2024,Q4
FAR-007133,2024-06,CC-1004,Assembly Dept,GL-4001,Direct Labour,Detroit Plant,166321.79,214081.82,47760.03,28.72,analyst2@michiganauto.com,2025-11-09,ops.lead@michiganauto.com,JNL-442402,False,2024,Q4
FAR-007134,2024-07,CC-1002,Welding Dept,GL-4002,Indirect Labour,Lansing Plant,103290.07,120039.82,16749.75,16.22,exec.admin@michiganauto.com,2025-05-27,maint.mgr@michiganauto.com,JNL-407967,False,2024,Q4
FAR-007135,2024-05,CC-1005,Quality Control,GL-7001,Overhead Allocation,Flint Plant,225314.54,283785.05,58470.51,25.95,exec.admin@michiganauto.com,2025-10-18,ops.lead@michiganauto.com,JNL-243595,False,2024,Q3
FAR-007136,2024-09,CC-1005,Quality Control,GL-5003,Tooling,Flint Plant,45835.04,53755.17,7920.13,17.28,finance@michiganauto.com,2026-02-18,john.smith@michiganauto.com,JNL-702366,False,2024,Q3
FAR-007137,2024-10,CC-2002,Tooling & Fixtures,GL-4002,Indirect Labour,Flint Plant,166072.71,227235.88,61163.17,36.83,analyst2@michiganauto.com,2025-10-27,ds.lead@michiganauto.com,JNL-299108,False,2024,Q4
FAR-007138,2024-11,CC-1004,Assembly Dept,GL-6002,External Repairs,Lansing Plant,160932.91,227053.49,66120.58,41.09,exec.admin@michiganauto.com,2026-03-20,ops.lead@michiganauto.com,JNL-175444,False,2024,Q1
FAR-007139,2024-05,CC-1001,Stamping Dept,GL-5001,Raw Materials,Flint Plant,164405.32,225052.87,60647.55,36.89,finance@michiganauto.com,2026-05-15,ds.lead@michiganauto.com,JNL-827497,True,2024,Q3
FAR-007140,2024-07,CC-1002,Welding Dept,GL-5001,Raw Materials,Flint Plant,40348.58,51377.33,11028.75,27.33,exec.admin@michiganauto.com,2026-04-14,john.smith@michiganauto.com,JNL-300732,True,2024,Q3
FAR-007141,2024-04,CC-2001,Maintenance Eng,GL-4002,Indirect Labour,Flint Plant,92004.58,78758.24,-13246.34,-14.4,analyst2@michiganauto.com,2025-10-13,maint.mgr@michiganauto.com,JNL-256037,False,2024,Q2
FAR-007142,2024-06,CC-1003,Paint Shop,GL-6001,Maintenance Parts,Detroit Plant,142502.91,197866.09,55363.18,38.85,analyst2@michiganauto.com,2025-10-06,john.smith@michiganauto.com,JNL-664244,False,2024,Q4
FAR-007143,2024-05,CC-2002,Tooling & Fixtures,GL-5002,Consumables,Flint Plant,11265.39,16085.05,4819.66,42.78,analyst2@michiganauto.com,2026-02-18,maint.mgr@michiganauto.com,JNL-515961,False,2024,Q4
FAR-007144,2024-08,CC-1005,Quality Control,GL-7001,Overhead Allocation,Detroit Plant,28197.39,30355.06,2157.67,7.65,analyst2@michiganauto.com,2025-09-05,ops.lead@michiganauto.com,JNL-172901,False,2024,Q1
FAR-007145,2024-12,CC-2002,Tooling & Fixtures,GL-5003,Tooling,Lansing Plant,55574.09,82612.59,27038.5,48.65,finance@michiganauto.com,2025-05-30,john.smith@michiganauto.com,JNL-635633,False,2024,Q3
FAR-007146,2024-06,CC-1001,Stamping Dept,GL-4003,Contractor Cost,Detroit Plant,163961.76,235180.39,71218.63,43.44,analyst1@michiganauto.com,2026-02-26,ds.lead@michiganauto.com,JNL-843398,False,2024,Q1
FAR-007147,2024-10,CC-2002,Tooling & Fixtures,GL-5004,Energy,Flint Plant,221207.77,161544.16,-59663.61,-26.97,analyst1@michiganauto.com,2025-09-26,john.smith@michiganauto.com,JNL-218075,False,2024,Q3
FAR-007148,2024-09,CC-1004,Assembly Dept,GL-4001,Direct Labour,Flint Plant,29623.34,44258.05,14634.71,49.4,exec.admin@michiganauto.com,2025-08-10,maint.mgr@michiganauto.com,JNL-906123,False,2024,Q4
FAR-007149,2024-05,CC-2003,HSE & Compliance,GL-5002,Consumables,Flint Plant,217100.71,133570.84,-83529.87,-38.48,exec.admin@michiganauto.com,2025-11-24,maint.mgr@michiganauto.com,JNL-599829,True,2024,Q3
FAR-007150,2024-05,CC-1003,Paint Shop,GL-7001,Overhead Allocation,Detroit Plant,147115.6,178124.56,31008.96,21.08,analyst1@michiganauto.com,2025-10-07,ops.lead@michiganauto.com,JNL-714294,False,2024,Q1
FAR-007151,2024-10,CC-1001,Stamping Dept,GL-6002,External Repairs,Flint Plant,182828.17,160015.24,-22812.93,-12.48,exec.admin@michiganauto.com,2025-06-12,ds.lead@michiganauto.com,JNL-156225,False,2024,Q3
FAR-007152,2024-09,CC-1003,Paint Shop,GL-5003,Tooling,Lansing Plant,72446.95,77613.83,5166.88,7.13,analyst2@michiganauto.com,2025-06-03,ops.lead@michiganauto.com,JNL-709110,False,2024,Q3
FAR-007153,2024-07,CC-3002,IT Operations,GL-6001,Maintenance Parts,Flint Plant,218112.35,272128.55,54016.2,24.77,analyst2@michiganauto.com,2025-12-16,john.smith@michiganauto.com,JNL-185287,False,2024,Q3
FAR-007154,2024-07,CC-1003,Paint Shop,GL-5002,Consumables,Lansing Plant,234579.51,150046.53,-84532.98,-36.04,analyst2@michiganauto.com,2025-09-27,john.smith@michiganauto.com,JNL-804062,False,2024,Q2
FAR-007155,2024-02,CC-2001,Maintenance Eng,GL-4003,Contractor Cost,Flint Plant,161823.83,187789.33,25965.5,16.05,finance@michiganauto.com,2026-02-19,maint.mgr@michiganauto.com,JNL-873442,False,2024,Q2
FAR-007156,2024-12,CC-3001,Finance & Admin,GL-5003,Tooling,Lansing Plant,153482.0,93448.89,-60033.11,-39.11,analyst1@michiganauto.com,2025-08-14,maint.mgr@michiganauto.com,JNL-893421,False,2024,Q3
FAR-007157,2024-01,CC-1001,Stamping Dept,GL-4003,Contractor Cost,Lansing Plant,34622.89,36126.71,1503.82,4.34,analyst1@michiganauto.com,2025-08-11,ops.lead@michiganauto.com,JNL-212382,False,2024,Q1
FAR-007158,2024-10,CC-2003,HSE & Compliance,GL-5003,Tooling,Detroit Plant,204297.51,135280.6,-69016.91,-33.78,analyst1@michiganauto.com,2025-10-14,ops.lead@michiganauto.com,JNL-905345,False,2024,Q3
FAR-007159,2024-05,CC-1002,Welding Dept,GL-6001,Maintenance Parts,Detroit Plant,181814.59,187318.06,5503.47,3.03,analyst2@michiganauto.com,2025-09-22,ds.lead@michiganauto.com,JNL-195264,False,2024,Q3
FAR-007160,2024-01,CC-3001,Finance & Admin,GL-6001,Maintenance Parts,Flint Plant,170003.03,195685.0,25681.97,15.11,exec.admin@michiganauto.com,2025-12-29,ds.lead@michiganauto.com,JNL-471928,False,2024,Q1
FAR-007161,2024-11,CC-2003,HSE & Compliance,GL-5002,Consumables,Flint Plant,117527.97,175327.99,57800.02,49.18,finance@michiganauto.com,2025-09-20,john.smith@michiganauto.com,JNL-888127,True,2024,Q4
FAR-007162,2024-01,CC-2002,Tooling & Fixtures,GL-5003,Tooling,Lansing Plant,126981.42,175927.93,48946.51,38.55,analyst1@michiganauto.com,2026-02-14,ops.lead@michiganauto.com,JNL-270982,False,2024,Q3
FAR-007163,2024-09,CC-2002,Tooling & Fixtures,GL-7001,Overhead Allocation,Lansing Plant,214022.09,261857.6,47835.51,22.35,analyst2@michiganauto.com,2025-05-24,ds.lead@michiganauto.com,JNL-666445,False,2024,Q4
FAR-007164,2024-07,CC-2003,HSE & Compliance,GL-4003,Contractor Cost,Detroit Plant,28932.75,23307.18,-5625.57,-19.44,analyst1@michiganauto.com,2025-07-24,maint.mgr@michiganauto.com,JNL-786815,False,2024,Q2
FAR-007165,2024-02,CC-1001,Stamping Dept,GL-5001,Raw Materials,Flint Plant,103319.6,133549.58,30229.98,29.26,exec.admin@michiganauto.com,2025-07-29,ops.lead@michiganauto.com,JNL-928789,True,2024,Q4
FAR-007166,2024-07,CC-3001,Finance & Admin,GL-5001,Raw Materials,Detroit Plant,59040.46,39037.31,-20003.15,-33.88,analyst1@michiganauto.com,2026-04-09,ds.lead@michiganauto.com,JNL-186577,False,2024,Q1
FAR-007167,2024-04,CC-1004,Assembly Dept,GL-4003,Contractor Cost,Detroit Plant,49276.71,68258.24,18981.53,38.52,analyst2@michiganauto.com,2025-06-10,ds.lead@michiganauto.com,JNL-746749,False,2024,Q3
FAR-007168,2024-02,CC-1004,Assembly Dept,GL-5003,Tooling,Detroit Plant,32523.44,21360.25,-11163.19,-34.32,analyst1@michiganauto.com,2026-04-16,ops.lead@michiganauto.com,JNL-458086,False,2024,Q4
FAR-007169,2024-03,CC-3002,IT Operations,GL-5003,Tooling,Lansing Plant,90186.06,107179.91,16993.85,18.84,exec.admin@michiganauto.com,2025-11-23,john.smith@michiganauto.com,JNL-182812,False,2024,Q3
FAR-007170,2024-02,CC-1005,Quality Control,GL-5003,Tooling,Detroit Plant,108109.56,137982.51,29872.95,27.63,analyst1@michiganauto.com,2026-05-06,ds.lead@michiganauto.com,JNL-627696,True,2024,Q3
FAR-007171,2024-06,CC-1005,Quality Control,GL-4003,Contractor Cost,Lansing Plant,213076.82,137492.45,-75584.37,-35.47,analyst2@michiganauto.com,2026-04-17,maint.mgr@michiganauto.com,JNL-319830,False,2024,Q2
FAR-007172,2024-04,CC-2003,HSE & Compliance,GL-4003,Contractor Cost,Lansing Plant,158390.3,159081.61,691.31,0.44,analyst2@michiganauto.com,2025-11-01,john.smith@michiganauto.com,JNL-739155,True,2024,Q4
FAR-007173,2024-10,CC-3001,Finance & Admin,GL-4003,Contractor Cost,Lansing Plant,92914.28,103286.4,10372.12,11.16,exec.admin@michiganauto.com,2026-02-02,john.smith@michiganauto.com,JNL-602928,False,2024,Q3
FAR-007174,2024-07,CC-1002,Welding Dept,GL-4001,Direct Labour,Lansing Plant,106793.9,96561.11,-10232.79,-9.58,finance@michiganauto.com,2026-03-24,maint.mgr@michiganauto.com,JNL-571440,False,2024,Q4
FAR-007175,2024-12,CC-1001,Stamping Dept,GL-4001,Direct Labour,Detroit Plant,132035.95,177911.61,45875.66,34.74,finance@michiganauto.com,2026-02-15,maint.mgr@michiganauto.com,JNL-683134,False,2024,Q4
FAR-007176,2024-07,CC-1002,Welding Dept,GL-5002,Consumables,Detroit Plant,49305.24,54624.05,5318.81,10.79,analyst2@michiganauto.com,2025-08-25,ops.lead@michiganauto.com,JNL-592728,True,2024,Q2
FAR-007177,2024-12,CC-1004,Assembly Dept,GL-7001,Overhead Allocation,Flint Plant,88361.4,99266.89,10905.49,12.34,finance@michiganauto.com,2025-08-19,ds.lead@michiganauto.com,JNL-671044,False,2024,Q4
FAR-007178,2024-05,CC-1005,Quality Control,GL-7001,Overhead Allocation,Flint Plant,117717.82,156627.1,38909.28,33.05,analyst2@michiganauto.com,2025-06-24,ops.lead@michiganauto.com,JNL-600305,True,2024,Q2
FAR-007179,2024-12,CC-2003,HSE & Compliance,GL-5003,Tooling,Flint Plant,36030.36,42371.99,6341.63,17.6,exec.admin@michiganauto.com,2025-11-27,maint.mgr@michiganauto.com,JNL-778380,False,2024,Q4
FAR-007180,2024-04,CC-3002,IT Operations,GL-5002,Consumables,Detroit Plant,53999.7,39985.81,-14013.89,-25.95,finance@michiganauto.com,2025-06-15,john.smith@michiganauto.com,JNL-230236,False,2024,Q4
FAR-007181,2024-04,CC-3001,Finance & Admin,GL-5001,Raw Materials,Detroit Plant,78322.67,115524.73,37202.06,47.5,exec.admin@michiganauto.com,2025-10-05,maint.mgr@michiganauto.com,JNL-516859,False,2024,Q2
FAR-007182,2024-04,CC-1001,Stamping Dept,GL-7001,Overhead Allocation,Lansing Plant,100720.04,136843.29,36123.25,35.87,finance@michiganauto.com,2025-10-14,ds.lead@michiganauto.com,JNL-454328,False,2024,Q3
FAR-007183,2024-01,CC-2002,Tooling & Fixtures,GL-6001,Maintenance Parts,Flint Plant,58737.13,68632.52,9895.39,16.85,analyst1@michiganauto.com,2026-05-13,ops.lead@michiganauto.com,JNL-617657,False,2024,Q1
FAR-007184,2024-08,CC-2003,HSE & Compliance,GL-5001,Raw Materials,Detroit Plant,50192.21,38971.93,-11220.28,-22.35,analyst2@michiganauto.com,2025-06-15,ops.lead@michiganauto.com,JNL-157595,False,2024,Q4
FAR-007185,2024-05,CC-1003,Paint Shop,GL-6001,Maintenance Parts,Flint Plant,210567.55,180486.69,-30080.86,-14.29,exec.admin@michiganauto.com,2026-02-28,maint.mgr@michiganauto.com,JNL-673791,False,2024,Q4
FAR-007186,2024-05,CC-3001,Finance & Admin,GL-4003,Contractor Cost,Lansing Plant,121232.17,125695.47,4463.3,3.68,exec.admin@michiganauto.com,2026-01-30,ds.lead@michiganauto.com,JNL-195673,False,2024,Q2
FAR-007187,2024-11,CC-1002,Welding Dept,GL-5002,Consumables,Flint Plant,42951.6,37477.25,-5474.35,-12.75,analyst2@michiganauto.com,2025-11-12,ops.lead@michiganauto.com,JNL-438784,False,2024,Q2
FAR-007188,2024-09,CC-3002,IT Operations,GL-5002,Consumables,Detroit Plant,158250.76,180863.51,22612.75,14.29,finance@michiganauto.com,2026-05-02,ds.lead@michiganauto.com,JNL-421165,False,2024,Q3
FAR-007189,2024-07,CC-1004,Assembly Dept,GL-7001,Overhead Allocation,Flint Plant,220095.53,301351.16,81255.63,36.92,analyst2@michiganauto.com,2026-03-22,maint.mgr@michiganauto.com,JNL-368621,False,2024,Q4
FAR-007190,2024-07,CC-3001,Finance & Admin,GL-4003,Contractor Cost,Detroit Plant,91081.9,132458.47,41376.57,45.43,analyst2@michiganauto.com,2025-11-06,john.smith@michiganauto.com,JNL-192655,False,2024,Q2
FAR-007191,2024-01,CC-1003,Paint Shop,GL-5002,Consumables,Lansing Plant,55363.78,42202.18,-13161.6,-23.77,analyst1@michiganauto.com,2025-12-23,ops.lead@michiganauto.com,JNL-758328,False,2024,Q1
FAR-007192,2024-09,CC-3001,Finance & Admin,GL-4001,Direct Labour,Detroit Plant,186124.72,203347.8,17223.08,9.25,analyst2@michiganauto.com,2025-08-19,john.smith@michiganauto.com,JNL-985617,False,2024,Q2
FAR-007193,2024-02,CC-1001,Stamping Dept,GL-6002,External Repairs,Flint Plant,31223.41,20691.53,-10531.88,-33.73,finance@michiganauto.com,2026-02-22,john.smith@michiganauto.com,JNL-323944,False,2024,Q1
FAR-007194,2024-01,CC-1003,Paint Shop,GL-6002,External Repairs,Lansing Plant,101818.2,107345.48,5527.28,5.43,analyst2@michiganauto.com,2025-12-19,ops.lead@michiganauto.com,JNL-874729,False,2024,Q2
FAR-007195,2024-04,CC-1001,Stamping Dept,GL-5001,Raw Materials,Lansing Plant,249893.1,250851.53,958.43,0.38,analyst1@michiganauto.com,2025-12-14,john.smith@michiganauto.com,JNL-427425,False,2024,Q1
FAR-007196,2024-06,CC-2003,HSE & Compliance,GL-6001,Maintenance Parts,Lansing Plant,100161.32,135024.89,34863.57,34.81,analyst2@michiganauto.com,2025-11-06,ds.lead@michiganauto.com,JNL-288076,False,2024,Q2
FAR-007197,2024-07,CC-1004,Assembly Dept,GL-7001,Overhead Allocation,Detroit Plant,172385.69,124016.26,-48369.43,-28.06,exec.admin@michiganauto.com,2025-10-21,ds.lead@michiganauto.com,JNL-534947,False,2024,Q2
FAR-007198,2024-05,CC-1003,Paint Shop,GL-5002,Consumables,Lansing Plant,153381.91,218310.71,64928.8,42.33,finance@michiganauto.com,2026-04-12,ds.lead@michiganauto.com,JNL-734643,False,2024,Q4
FAR-007199,2024-01,CC-1002,Welding Dept,GL-7001,Overhead Allocation,Flint Plant,247443.0,362223.93,114780.93,46.39,analyst2@michiganauto.com,2026-03-05,ops.lead@michiganauto.com,JNL-759511,False,2024,Q3
FAR-007200,2024-04,CC-1001,Stamping Dept,GL-7001,Overhead Allocation,Detroit Plant,164430.42,139854.42,-24576.0,-14.95,analyst2@michiganauto.com,2026-02-24,john.smith@michiganauto.com,JNL-675829,False,2024,Q2
FAR-007201,2024-04,CC-2003,HSE & Compliance,GL-6002,External Repairs,Lansing Plant,227777.16,234017.81,6240.65,2.74,analyst1@michiganauto.com,2025-10-31,maint.mgr@michiganauto.com,JNL-433339,True,2024,Q4
FAR-007202,2024-10,CC-2003,HSE & Compliance,GL-7001,Overhead Allocation,Detroit Plant,128006.38,90927.57,-37078.81,-28.97,analyst2@michiganauto.com,2026-01-31,maint.mgr@michiganauto.com,JNL-500495,False,2024,Q4
FAR-007203,2024-01,CC-2002,Tooling & Fixtures,GL-7001,Overhead Allocation,Flint Plant,136301.0,90756.75,-45544.25,-33.41,analyst2@michiganauto.com,2025-07-21,john.smith@michiganauto.com,JNL-495218,False,2024,Q3
FAR-007204,2024-08,CC-2001,Maintenance Eng,GL-5002,Consumables,Detroit Plant,87480.3,112229.52,24749.22,28.29,analyst1@michiganauto.com,2026-04-11,maint.mgr@michiganauto.com,JNL-137315,False,2024,Q3
FAR-007205,2024-02,CC-1003,Paint Shop,GL-7001,Overhead Allocation,Lansing Plant,41961.87,26758.54,-15203.33,-36.23,exec.admin@michiganauto.com,2026-01-17,ops.lead@michiganauto.com,JNL-330918,False,2024,Q3
FAR-007206,2024-06,CC-2002,Tooling & Fixtures,GL-5003,Tooling,Lansing Plant,248409.79,346865.51,98455.72,39.63,exec.admin@michiganauto.com,2026-03-06,ops.lead@michiganauto.com,JNL-146384,False,2024,Q2
FAR-007207,2024-03,CC-2003,HSE & Compliance,GL-5001,Raw Materials,Flint Plant,30388.19,44573.02,14184.83,46.68,analyst1@michiganauto.com,2026-01-17,maint.mgr@michiganauto.com,JNL-307746,True,2024,Q4
FAR-007208,2024-04,CC-1001,Stamping Dept,GL-4001,Direct Labour,Lansing Plant,130522.86,174670.36,44147.5,33.82,analyst1@michiganauto.com,2026-02-20,john.smith@michiganauto.com,JNL-186197,False,2024,Q1
FAR-007209,2024-07,CC-1005,Quality Control,GL-5002,Consumables,Detroit Plant,204660.53,202337.52,-2323.01,-1.14,finance@michiganauto.com,2025-12-05,ops.lead@michiganauto.com,JNL-312112,False,2024,Q4
FAR-007210,2024-12,CC-1003,Paint Shop,GL-6002,External Repairs,Lansing Plant,198022.15,149070.3,-48951.85,-24.72,exec.admin@michiganauto.com,2026-02-06,ds.lead@michiganauto.com,JNL-663780,False,2024,Q3
FAR-007211,2024-05,CC-1002,Welding Dept,GL-7001,Overhead Allocation,Flint Plant,237904.8,314647.3,76742.5,32.26,analyst1@michiganauto.com,2026-05-06,ops.lead@michiganauto.com,JNL-243092,False,2024,Q3
FAR-007212,2024-07,CC-2003,HSE & Compliance,GL-4001,Direct Labour,Lansing Plant,109274.19,77537.11,-31737.08,-29.04,analyst2@michiganauto.com,2026-02-19,john.smith@michiganauto.com,JNL-137924,False,2024,Q3
FAR-007213,2024-06,CC-1001,Stamping Dept,GL-5002,Consumables,Flint Plant,76715.57,73438.01,-3277.56,-4.27,analyst2@michiganauto.com,2026-04-27,ds.lead@michiganauto.com,JNL-703502,True,2024,Q2
FAR-007214,2024-12,CC-1005,Quality Control,GL-4001,Direct Labour,Lansing Plant,59262.41,78069.99,18807.58,31.74,finance@michiganauto.com,2026-02-22,ops.lead@michiganauto.com,JNL-473089,False,2024,Q4
FAR-007215,2024-09,CC-2003,HSE & Compliance,GL-4001,Direct Labour,Detroit Plant,133569.39,138163.67,4594.28,3.44,finance@michiganauto.com,2025-11-27,maint.mgr@michiganauto.com,JNL-276914,True,2024,Q2
FAR-007216,2024-02,CC-3001,Finance & Admin,GL-6002,External Repairs,Lansing Plant,216444.97,285818.02,69373.05,32.05,finance@michiganauto.com,2025-06-23,ops.lead@michiganauto.com,JNL-766447,False,2024,Q3
FAR-007217,2024-11,CC-1003,Paint Shop,GL-7001,Overhead Allocation,Detroit Plant,145650.69,115827.84,-29822.85,-20.48,analyst1@michiganauto.com,2026-04-13,john.smith@michiganauto.com,JNL-862832,False,2024,Q2
FAR-007218,2024-06,CC-1001,Stamping Dept,GL-4001,Direct Labour,Lansing Plant,199995.49,183183.71,-16811.78,-8.41,analyst1@michiganauto.com,2025-09-04,john.smith@michiganauto.com,JNL-314639,True,2024,Q1
FAR-007219,2024-01,CC-2001,Maintenance Eng,GL-6002,External Repairs,Lansing Plant,236043.77,296709.19,60665.42,25.7,analyst1@michiganauto.com,2025-06-04,ops.lead@michiganauto.com,JNL-218328,False,2024,Q4
FAR-007220,2024-10,CC-3001,Finance & Admin,GL-7001,Overhead Allocation,Lansing Plant,108214.67,72845.17,-35369.5,-32.68,analyst1@michiganauto.com,2026-01-31,maint.mgr@michiganauto.com,JNL-155907,False,2024,Q1
FAR-007221,2024-07,CC-1004,Assembly Dept,GL-6001,Maintenance Parts,Flint Plant,100206.99,143652.43,43445.44,43.36,finance@michiganauto.com,2025-07-24,john.smith@michiganauto.com,JNL-693959,False,2024,Q3
FAR-007222,2024-08,CC-2001,Maintenance Eng,GL-5003,Tooling,Detroit Plant,185964.57,143568.15,-42396.42,-22.8,finance@michiganauto.com,2026-02-03,maint.mgr@michiganauto.com,JNL-503638,False,2024,Q2
FAR-007223,2024-09,CC-2002,Tooling & Fixtures,GL-6002,External Repairs,Detroit Plant,194795.37,235717.35,40921.98,21.01,analyst2@michiganauto.com,2026-04-18,john.smith@michiganauto.com,JNL-969391,True,2024,Q4
FAR-007224,2024-05,CC-2002,Tooling & Fixtures,GL-5003,Tooling,Detroit Plant,135595.29,96382.13,-39213.16,-28.92,analyst2@michiganauto.com,2025-07-08,ops.lead@michiganauto.com,JNL-843096,True,2024,Q1
FAR-007225,2024-07,CC-2002,Tooling & Fixtures,GL-7001,Overhead Allocation,Detroit Plant,195865.46,259093.35,63227.89,32.28,analyst2@michiganauto.com,2026-04-15,john.smith@michiganauto.com,JNL-637770,False,2024,Q2
