kpi_id,date,shift,machine_id,machine_name,plant,planned_minutes,run_time_minutes,downtime_minutes,availability_pct,performance_pct,quality_pct,oee_pct,total_parts,good_parts,scrap_parts,theoretical_output,actual_output,energy_kwh
KPI-004634,2026-04-11,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,399,80,0.8332,0.885,0.9547,0.704,457,436,21,404,355,92.05
KPI-004635,2026-04-11,Night,MCH-016,Robotic Arm B,Lansing Plant,480,415,64,0.865,0.8458,0.9268,0.6781,342,316,26,444,338,291.98
KPI-004636,2026-04-10,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,459,20,0.958,0.7293,0.9562,0.6681,487,465,22,405,402,139.82
KPI-004637,2026-04-10,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,353,126,0.7363,0.7348,0.9562,0.5173,368,351,17,655,446,185.91
KPI-004638,2026-04-10,Night,MCH-016,Robotic Arm B,Lansing Plant,480,397,82,0.829,0.7847,0.9948,0.6471,250,248,2,683,504,187.46
KPI-004639,2026-04-09,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,400,79,0.8334,0.7928,0.9755,0.6445,568,554,14,633,520,178.78
KPI-004640,2026-04-09,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,442,37,0.9213,0.9655,0.9366,0.8331,492,460,32,650,398,99.75
KPI-004641,2026-04-09,Night,MCH-016,Robotic Arm B,Lansing Plant,480,453,26,0.9444,0.7365,0.9218,0.6412,438,403,35,625,503,251.16
KPI-004642,2026-04-08,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,402,77,0.8388,0.8605,0.9659,0.6972,249,240,9,635,486,127.04
KPI-004643,2026-04-08,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,436,43,0.9103,0.881,0.9651,0.774,328,316,12,502,402,108.59
KPI-004644,2026-04-08,Night,MCH-016,Robotic Arm B,Flint Plant,480,356,123,0.7436,0.9083,0.9905,0.669,439,434,5,584,498,146.67
KPI-004645,2026-04-07,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,451,28,0.9401,0.7692,0.9977,0.7215,219,218,1,520,417,103.5
KPI-004646,2026-04-07,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,400,79,0.8343,0.7269,0.9286,0.5632,280,260,20,543,495,158.21
KPI-004647,2026-04-07,Night,MCH-016,Robotic Arm B,Lansing Plant,480,350,129,0.7303,0.9234,0.9832,0.663,466,458,8,480,427,245.01
KPI-004648,2026-04-06,Morning,MCH-016,Robotic Arm B,Flint Plant,480,454,25,0.9476,0.8823,0.9927,0.83,372,369,3,417,515,286.81
KPI-004649,2026-04-06,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,356,123,0.7435,0.7758,0.9687,0.5588,564,546,18,649,394,100.31
KPI-004650,2026-04-06,Night,MCH-016,Robotic Arm B,Detroit Plant,480,362,117,0.7552,0.8645,0.948,0.6189,580,549,31,645,532,299.8
KPI-004651,2026-04-05,Morning,MCH-016,Robotic Arm B,Flint Plant,480,378,101,0.7888,0.8138,0.9364,0.6011,224,209,15,576,509,291.59
KPI-004652,2026-04-05,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,398,81,0.8303,0.9149,0.9829,0.7467,512,503,9,428,424,205.63
KPI-004653,2026-04-05,Night,MCH-016,Robotic Arm B,Detroit Plant,480,432,47,0.9015,0.7609,0.9696,0.6651,560,542,18,583,497,81.19
KPI-004654,2026-04-04,Morning,MCH-016,Robotic Arm B,Flint Plant,480,455,24,0.9495,0.7622,0.975,0.7056,476,464,12,537,398,81.72
KPI-004655,2026-04-04,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,409,70,0.8529,0.8175,0.9988,0.6964,438,437,1,590,480,165.19
KPI-004656,2026-04-04,Night,MCH-016,Robotic Arm B,Flint Plant,480,384,95,0.8007,0.736,0.9569,0.5639,542,518,24,691,450,295.86
KPI-004657,2026-04-03,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,404,75,0.8429,0.9568,0.9573,0.772,203,194,9,514,651,241.8
KPI-004658,2026-04-03,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,409,70,0.8526,0.8009,0.9502,0.6488,566,537,29,572,400,111.01
KPI-004659,2026-04-03,Night,MCH-016,Robotic Arm B,Detroit Plant,480,472,7,0.9845,0.8737,0.9316,0.8013,409,381,28,555,611,128.84
KPI-004660,2026-04-02,Morning,MCH-016,Robotic Arm B,Flint Plant,480,458,21,0.9558,0.9537,0.9532,0.8689,452,430,22,581,659,204.69
KPI-004661,2026-04-02,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,346,133,0.7226,0.9447,0.9643,0.6583,546,526,20,598,644,96.23
KPI-004662,2026-04-02,Night,MCH-016,Robotic Arm B,Detroit Plant,480,430,49,0.8967,0.7271,0.9747,0.6355,219,213,6,495,436,291.25
KPI-004663,2026-04-01,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,337,142,0.7022,0.9321,0.9655,0.6319,266,256,10,478,536,202.44
KPI-004664,2026-04-01,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,373,106,0.7775,0.7947,0.9838,0.6079,368,362,6,552,389,243.77
KPI-004665,2026-04-01,Night,MCH-016,Robotic Arm B,Detroit Plant,480,457,22,0.9521,0.8399,0.9347,0.7475,417,389,28,654,490,151.3
KPI-004666,2026-03-31,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,393,86,0.8192,0.7473,0.9564,0.5855,240,229,11,520,384,159.42
KPI-004667,2026-03-31,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,343,136,0.7159,0.8676,0.9417,0.5849,247,232,15,595,516,94.22
KPI-004668,2026-03-31,Night,MCH-016,Robotic Arm B,Detroit Plant,480,460,19,0.9596,0.9394,0.9903,0.8927,580,574,6,560,543,218.35
KPI-004669,2026-03-30,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,465,14,0.9696,0.7277,0.9584,0.6762,409,391,18,617,318,248.02
KPI-004670,2026-03-30,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,376,103,0.7851,0.7467,0.9557,0.5603,238,227,11,682,392,265.84
KPI-004671,2026-03-30,Night,MCH-016,Robotic Arm B,Detroit Plant,480,395,84,0.823,0.9651,0.9327,0.7408,228,212,16,622,656,95.06
KPI-004672,2026-03-29,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,408,71,0.8512,0.9582,0.9576,0.781,247,236,11,617,504,111.47
KPI-004673,2026-03-29,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,380,99,0.7934,0.8948,0.9311,0.661,532,495,37,595,419,279.72
KPI-004674,2026-03-29,Night,MCH-016,Robotic Arm B,Flint Plant,480,398,81,0.8292,0.8067,0.9493,0.635,216,205,11,544,332,89.05
KPI-004675,2026-03-28,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,342,137,0.713,0.7738,0.9314,0.5139,518,482,36,493,509,292.65
KPI-004676,2026-03-28,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,394,85,0.8218,0.8917,0.9634,0.706,250,240,10,640,606,81.19
KPI-004677,2026-03-28,Night,MCH-016,Robotic Arm B,Lansing Plant,480,348,131,0.7257,0.9533,0.9845,0.6811,281,276,5,674,490,171.95
KPI-004678,2026-03-27,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,421,58,0.8779,0.9534,0.9318,0.7799,523,487,36,510,424,247.98
KPI-004679,2026-03-27,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,429,50,0.894,0.8242,0.997,0.7346,374,372,2,658,472,218.99
KPI-004680,2026-03-27,Night,MCH-016,Robotic Arm B,Flint Plant,480,462,17,0.9644,0.9427,0.9367,0.8516,316,295,21,445,561,185.65
KPI-004681,2026-03-26,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,376,103,0.7835,0.9516,0.9835,0.7333,325,319,6,593,424,132.27
KPI-004682,2026-03-26,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,429,50,0.8956,0.7525,0.9802,0.6606,564,552,12,589,319,109.44
KPI-004683,2026-03-26,Night,MCH-016,Robotic Arm B,Flint Plant,480,395,84,0.8247,0.9672,0.9931,0.7921,303,300,3,575,642,212.22
KPI-004684,2026-03-25,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,377,102,0.7862,0.932,0.9506,0.6965,584,555,29,555,487,94.36
KPI-004685,2026-03-25,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,380,99,0.7935,0.9019,0.947,0.6777,472,446,26,676,498,153.5
KPI-004686,2026-03-25,Night,MCH-016,Robotic Arm B,Lansing Plant,480,439,40,0.9152,0.8985,0.956,0.7861,252,240,12,468,366,315.63
KPI-004687,2026-03-24,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,410,69,0.8548,0.7724,0.9472,0.6254,381,360,21,425,485,118.32
KPI-004688,2026-03-24,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,387,92,0.8078,0.949,0.9524,0.7301,317,301,16,460,547,162.47
KPI-004689,2026-03-24,Night,MCH-016,Robotic Arm B,Detroit Plant,480,363,116,0.7571,0.8036,0.9463,0.5757,341,322,19,405,472,313.1
KPI-004690,2026-03-23,Morning,MCH-016,Robotic Arm B,Flint Plant,480,441,38,0.9198,0.9043,0.9613,0.7996,356,342,14,417,510,253.02
KPI-004691,2026-03-23,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,367,112,0.7659,0.903,0.9785,0.6767,266,260,6,528,432,237.46
KPI-004692,2026-03-23,Night,MCH-016,Robotic Arm B,Lansing Plant,480,475,4,0.9896,0.8239,0.9801,0.7991,404,395,9,542,550,228.49
KPI-004693,2026-03-22,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,384,95,0.8006,0.8225,0.9858,0.6491,263,259,4,673,345,89.56
KPI-004694,2026-03-22,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,374,105,0.7798,0.8729,0.9863,0.6714,241,237,4,511,409,211.45
KPI-004695,2026-03-22,Night,MCH-016,Robotic Arm B,Detroit Plant,480,338,141,0.706,0.8547,0.9512,0.574,585,556,29,690,469,289.24
KPI-004696,2026-03-21,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,362,117,0.7544,0.7714,0.9893,0.5757,231,228,3,537,526,126.76
KPI-004697,2026-03-21,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,390,89,0.814,0.7859,0.9753,0.6239,590,575,15,698,419,199.62
KPI-004698,2026-03-21,Night,MCH-016,Robotic Arm B,Flint Plant,480,383,96,0.7991,0.8309,0.9528,0.6326,476,453,23,689,478,276.74
KPI-004699,2026-03-20,Morning,MCH-016,Robotic Arm B,Flint Plant,480,400,79,0.8342,0.7451,0.9627,0.5984,503,484,19,508,321,91.36
KPI-004700,2026-03-20,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,364,115,0.7596,0.9007,0.9659,0.6608,314,303,11,541,625,132.32
KPI-004701,2026-03-20,Night,MCH-016,Robotic Arm B,Detroit Plant,480,469,10,0.9774,0.9147,0.934,0.835,515,481,34,540,489,309.51
KPI-004702,2026-03-19,Morning,MCH-016,Robotic Arm B,Flint Plant,480,427,52,0.8909,0.9156,0.9662,0.7881,229,221,8,531,445,295.36
KPI-004703,2026-03-19,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,435,44,0.9063,0.9685,0.983,0.8628,330,324,6,544,516,306.52
KPI-004704,2026-03-19,Night,MCH-016,Robotic Arm B,Lansing Plant,480,451,28,0.9411,0.8994,0.9659,0.8176,224,216,8,648,568,262.26
KPI-004705,2026-03-18,Morning,MCH-016,Robotic Arm B,Flint Plant,480,463,16,0.9658,0.9576,0.9894,0.915,383,378,5,445,641,224.98
KPI-004706,2026-03-18,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,367,112,0.7659,0.8914,0.9715,0.6633,590,573,17,590,358,181.52
KPI-004707,2026-03-18,Night,MCH-016,Robotic Arm B,Detroit Plant,480,458,21,0.9561,0.7361,0.9687,0.6818,445,431,14,700,464,127.53
KPI-004708,2026-03-17,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,407,72,0.8491,0.7463,0.9575,0.6068,228,218,10,424,463,224.94
KPI-004709,2026-03-17,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,417,62,0.8693,0.7967,0.9345,0.6472,556,519,37,583,482,242.85
KPI-004710,2026-03-17,Night,MCH-016,Robotic Arm B,Lansing Plant,480,382,97,0.7973,0.8911,0.9927,0.7053,552,547,5,481,510,171.14
KPI-004711,2026-03-16,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,465,14,0.9706,0.7255,0.9261,0.6521,360,333,27,647,325,131.92
KPI-004712,2026-03-16,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,388,91,0.8096,0.7625,0.9661,0.5964,259,250,9,443,432,291.72
KPI-004713,2026-03-16,Night,MCH-016,Robotic Arm B,Flint Plant,480,459,20,0.9566,0.8716,0.9718,0.8103,204,198,6,632,603,93.27
KPI-004714,2026-03-15,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,470,9,0.9796,0.727,0.951,0.6773,488,464,24,558,499,262.57
KPI-004715,2026-03-15,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,423,56,0.8818,0.8186,0.9986,0.7208,523,522,1,405,390,261.91
KPI-004716,2026-03-15,Night,MCH-016,Robotic Arm B,Lansing Plant,480,446,33,0.9296,0.9525,0.958,0.8483,466,446,20,454,497,269.65
KPI-004717,2026-03-14,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,442,37,0.922,0.7268,0.9527,0.6384,319,303,16,407,376,81.17
KPI-004718,2026-03-14,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,448,31,0.9334,0.8727,0.9802,0.7984,432,423,9,619,373,156.11
KPI-004719,2026-03-14,Night,MCH-016,Robotic Arm B,Lansing Plant,480,421,58,0.8791,0.874,0.9713,0.7463,389,377,12,580,426,146.77
KPI-004720,2026-03-13,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,462,17,0.9628,0.7414,0.9611,0.6861,585,562,23,483,427,283.05
KPI-004721,2026-03-13,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,342,137,0.7126,0.9336,0.9628,0.6405,253,243,10,569,562,214.67
KPI-004722,2026-03-13,Night,MCH-016,Robotic Arm B,Lansing Plant,480,463,16,0.965,0.7287,0.928,0.6526,533,494,39,545,325,130.61
KPI-004723,2026-03-12,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,437,42,0.912,0.9014,0.9922,0.8157,395,391,4,642,542,307.5
KPI-004724,2026-03-12,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,387,92,0.8072,0.7363,0.9739,0.5788,572,557,15,424,396,182.58
KPI-004725,2026-03-12,Night,MCH-016,Robotic Arm B,Flint Plant,480,387,92,0.8071,0.8185,0.9895,0.6537,450,445,5,568,468,299.75
KPI-004726,2026-03-11,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,415,64,0.8647,0.8722,0.9714,0.7326,460,446,14,427,356,106.09
KPI-004727,2026-03-11,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,343,136,0.7163,0.7861,0.9274,0.5222,252,233,19,552,523,155.91
KPI-004728,2026-03-11,Night,MCH-016,Robotic Arm B,Lansing Plant,480,379,100,0.7898,0.7702,0.9337,0.568,432,403,29,469,499,139.84
KPI-004729,2026-03-10,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,375,104,0.7823,0.9621,0.9308,0.7006,552,513,39,464,640,295.32
KPI-004730,2026-03-10,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,431,48,0.8985,0.9258,0.9427,0.7842,480,452,28,648,598,312.08
KPI-004731,2026-03-10,Night,MCH-016,Robotic Arm B,Lansing Plant,480,448,31,0.935,0.7442,0.9398,0.6539,344,323,21,601,347,252.86
KPI-004732,2026-03-09,Morning,MCH-016,Robotic Arm B,Flint Plant,480,361,118,0.7521,0.7901,0.9768,0.5804,266,259,7,659,379,217.37
KPI-004733,2026-03-09,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,380,99,0.7931,0.729,0.929,0.5371,542,503,39,606,463,134.9
KPI-004734,2026-03-09,Night,MCH-016,Robotic Arm B,Flint Plant,480,430,49,0.8977,0.7875,0.9637,0.6813,230,221,9,683,495,292.97
KPI-004735,2026-03-08,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,470,9,0.9802,0.922,0.9452,0.8542,407,384,23,612,633,230.59
KPI-004736,2026-03-08,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,346,133,0.7215,0.7748,0.9527,0.5326,519,494,25,698,478,286.64
KPI-004737,2026-03-08,Night,MCH-016,Robotic Arm B,Lansing Plant,480,470,9,0.9797,0.8625,0.9473,0.8005,405,383,22,573,374,217.91
KPI-004738,2026-03-07,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,366,113,0.763,0.9014,0.9443,0.6495,513,484,29,583,454,255.66
KPI-004739,2026-03-07,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,437,42,0.9118,0.8293,0.9899,0.7485,575,569,6,420,340,171.08
KPI-004740,2026-03-07,Night,MCH-016,Robotic Arm B,Detroit Plant,480,383,96,0.7985,0.7214,0.9499,0.5472,207,196,11,551,459,144.91
KPI-004741,2026-03-06,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,402,77,0.8381,0.7304,0.9684,0.5928,543,525,18,546,386,287.42
KPI-004742,2026-03-06,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,360,119,0.7515,0.9699,0.9768,0.712,365,356,9,534,525,279.04
KPI-004743,2026-03-06,Night,MCH-016,Robotic Arm B,Detroit Plant,480,361,118,0.7538,0.7683,0.9581,0.5549,337,322,15,645,466,318.38
KPI-004744,2026-03-05,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,372,107,0.7763,0.7374,0.9285,0.5315,505,468,37,571,369,236.43
KPI-004745,2026-03-05,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,412,67,0.8592,0.8586,0.9605,0.7086,450,432,18,433,465,102.13
KPI-004746,2026-03-05,Night,MCH-016,Robotic Arm B,Lansing Plant,480,460,19,0.96,0.899,0.9216,0.7954,331,305,26,411,541,253.43
KPI-004747,2026-03-04,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,453,26,0.9447,0.8572,0.993,0.8041,404,401,3,663,342,227.53
KPI-004748,2026-03-04,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,389,90,0.8115,0.724,0.9988,0.5868,332,331,1,506,304,280.11
KPI-004749,2026-03-04,Night,MCH-016,Robotic Arm B,Lansing Plant,480,397,82,0.8289,0.7999,0.9249,0.6132,452,418,34,666,383,208.01
KPI-004750,2026-03-03,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,440,39,0.9174,0.8967,0.9931,0.817,455,451,4,480,614,193.11
KPI-004751,2026-03-03,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,446,33,0.9304,0.8864,0.9472,0.7812,402,380,22,456,587,153.74
KPI-004752,2026-03-03,Night,MCH-016,Robotic Arm B,Lansing Plant,480,421,58,0.8784,0.7345,0.9415,0.6074,313,294,19,594,298,160.88
KPI-004753,2026-03-02,Morning,MCH-016,Robotic Arm B,Flint Plant,480,374,105,0.7807,0.8465,0.9431,0.6233,510,480,30,411,348,240.1
KPI-004754,2026-03-02,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,432,47,0.902,0.7404,0.9458,0.6316,401,379,22,604,426,259.79
KPI-004755,2026-03-02,Night,MCH-016,Robotic Arm B,Lansing Plant,480,358,121,0.7476,0.8473,0.9611,0.6088,579,556,23,590,351,165.1
KPI-004756,2026-03-01,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,433,46,0.9025,0.9026,0.9829,0.8007,390,383,7,654,426,86.8
KPI-004757,2026-03-01,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,425,54,0.8871,0.8974,0.9547,0.76,403,384,19,598,373,209.65
KPI-004758,2026-03-01,Night,MCH-016,Robotic Arm B,Lansing Plant,480,454,25,0.9477,0.8508,0.9695,0.7817,284,275,9,421,574,160.37
KPI-004759,2026-02-28,Morning,MCH-016,Robotic Arm B,Flint Plant,480,421,58,0.8775,0.8472,0.9472,0.7042,445,421,24,519,565,156.47
KPI-004760,2026-02-28,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,406,73,0.8477,0.9423,0.9557,0.7634,512,489,23,637,610,221.96
KPI-004761,2026-02-28,Night,MCH-016,Robotic Arm B,Flint Plant,480,373,106,0.7788,0.9205,0.9975,0.7151,446,444,2,574,369,291.44
KPI-004762,2026-02-27,Morning,MCH-016,Robotic Arm B,Flint Plant,480,418,61,0.871,0.8262,0.9232,0.6644,485,447,38,559,370,285.4
KPI-004763,2026-02-27,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,345,134,0.7195,0.8434,0.9286,0.5635,444,412,32,514,454,111.27
KPI-004764,2026-02-27,Night,MCH-016,Robotic Arm B,Flint Plant,480,414,65,0.8637,0.8528,0.992,0.7307,432,428,4,437,538,197.31
KPI-004765,2026-02-26,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,379,100,0.7903,0.7324,0.9769,0.5654,431,421,10,665,331,109.24
KPI-004766,2026-02-26,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,436,43,0.9088,0.7314,0.9344,0.6211,581,542,39,653,364,124.43
KPI-004767,2026-02-26,Night,MCH-016,Robotic Arm B,Flint Plant,480,351,128,0.7322,0.7813,0.9563,0.5471,459,438,21,479,404,129.71
KPI-004768,2026-02-25,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,394,85,0.8218,0.9155,0.9922,0.7465,335,332,3,449,431,150.06
KPI-004769,2026-02-25,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,461,18,0.9615,0.9395,0.9287,0.8389,426,395,31,491,653,305.7
KPI-004770,2026-02-25,Night,MCH-016,Robotic Arm B,Flint Plant,480,355,124,0.7409,0.7617,0.9679,0.5462,569,550,19,579,460,216.01
KPI-004771,2026-02-24,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,336,143,0.7005,0.7982,0.9303,0.5202,232,215,17,537,503,308.94
KPI-004772,2026-02-24,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,389,90,0.8109,0.9097,0.9896,0.73,228,225,3,527,603,285.96
KPI-004773,2026-02-24,Night,MCH-016,Robotic Arm B,Flint Plant,480,350,129,0.7308,0.8888,0.9895,0.6427,504,498,6,420,512,224.31
KPI-004774,2026-02-23,Morning,MCH-016,Robotic Arm B,Flint Plant,480,350,129,0.7292,0.9231,0.9874,0.6646,434,428,6,502,440,81.45
KPI-004775,2026-02-23,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,452,27,0.9432,0.9022,0.9974,0.8487,503,501,2,546,401,239.11
KPI-004776,2026-02-23,Night,MCH-016,Robotic Arm B,Lansing Plant,480,444,35,0.9269,0.9528,0.9919,0.876,440,436,4,539,547,137.31
KPI-004777,2026-02-22,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,449,30,0.9359,0.8865,0.9795,0.8127,459,449,10,600,429,101.81
KPI-004778,2026-02-22,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,472,7,0.9847,0.7204,0.98,0.6952,292,286,6,689,438,303.33
KPI-004779,2026-02-22,Night,MCH-016,Robotic Arm B,Lansing Plant,480,434,45,0.9055,0.8322,0.9255,0.6974,298,275,23,453,377,316.74
KPI-004780,2026-02-21,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,415,64,0.8646,0.9306,0.9529,0.7667,283,269,14,561,384,91.13
KPI-004781,2026-02-21,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,336,143,0.7014,0.8653,0.9411,0.5712,249,234,15,546,449,111.08
KPI-004782,2026-02-21,Night,MCH-016,Robotic Arm B,Detroit Plant,480,398,81,0.8302,0.7354,0.9701,0.5923,234,227,7,478,330,81.65
KPI-004783,2026-02-20,Morning,MCH-016,Robotic Arm B,Flint Plant,480,447,32,0.9317,0.952,0.9211,0.817,272,250,22,548,521,112.53
KPI-004784,2026-02-20,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,442,37,0.9218,0.7823,0.9319,0.672,201,187,14,596,481,186.04
KPI-004785,2026-02-20,Night,MCH-016,Robotic Arm B,Lansing Plant,480,353,126,0.7364,0.857,0.9567,0.6038,269,257,12,626,353,279.36
KPI-004786,2026-02-19,Morning,MCH-016,Robotic Arm B,Flint Plant,480,471,8,0.982,0.7982,0.9894,0.7755,266,263,3,616,516,307.93
KPI-004787,2026-02-19,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,362,117,0.756,0.8956,0.925,0.6263,390,360,30,644,416,227.99
KPI-004788,2026-02-19,Night,MCH-016,Robotic Arm B,Lansing Plant,480,431,48,0.8986,0.7929,0.9919,0.7067,508,503,5,669,390,132.03
KPI-004789,2026-02-18,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,432,47,0.9002,0.9645,0.9984,0.8669,569,568,1,602,407,130.29
KPI-004790,2026-02-18,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,413,66,0.8613,0.8706,0.939,0.7041,227,213,14,486,598,98.78
KPI-004791,2026-02-18,Night,MCH-016,Robotic Arm B,Detroit Plant,480,382,97,0.7971,0.9687,0.9756,0.7533,393,383,10,553,510,126.3
KPI-004792,2026-02-17,Morning,MCH-016,Robotic Arm B,Flint Plant,480,438,41,0.9132,0.8513,0.9476,0.7367,393,372,21,548,585,249.91
KPI-004793,2026-02-17,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,438,41,0.914,0.8575,0.9424,0.7386,316,297,19,676,422,165.1
KPI-004794,2026-02-17,Night,MCH-016,Robotic Arm B,Lansing Plant,480,354,125,0.7393,0.7789,0.9219,0.5309,320,295,25,537,400,302.76
KPI-004795,2026-02-16,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,424,55,0.8836,0.8319,0.9428,0.693,342,322,20,488,347,319.77
KPI-004796,2026-02-16,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,377,102,0.7873,0.8809,0.9811,0.6804,474,465,9,683,417,181.29
KPI-004797,2026-02-16,Night,MCH-016,Robotic Arm B,Lansing Plant,480,444,35,0.9251,0.8347,0.9589,0.7404,409,392,17,591,337,193.96
KPI-004798,2026-02-15,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,449,30,0.9369,0.7656,0.9572,0.6866,565,540,25,444,520,284.13
KPI-004799,2026-02-15,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,456,23,0.9505,0.9099,0.9479,0.8198,401,380,21,591,394,303.65
KPI-004800,2026-02-15,Night,MCH-016,Robotic Arm B,Lansing Plant,480,364,115,0.7588,0.7217,0.9288,0.5086,532,494,38,428,475,264.9
KPI-004801,2026-05-25,Morning,MCH-017,Conveyor Belt 1,Detroit Plant,480,424,55,0.8841,0.8019,0.9712,0.6885,296,287,9,637,503,300.95
KPI-004802,2026-05-25,Afternoon,MCH-017,Conveyor Belt 1,Flint Plant,480,381,98,0.7952,0.8825,0.9274,0.6508,233,216,17,698,531,85.83
KPI-004803,2026-05-25,Night,MCH-017,Conveyor Belt 1,Lansing Plant,480,392,87,0.8184,0.7396,0.9422,0.5703,491,462,29,650,306,156.44
KPI-004804,2026-05-24,Morning,MCH-017,Conveyor Belt 1,Lansing Plant,480,345,134,0.7193,0.945,0.9512,0.6466,330,313,17,435,616,129.76
KPI-004805,2026-05-24,Afternoon,MCH-017,Conveyor Belt 1,Detroit Plant,480,358,121,0.7473,0.733,0.9208,0.5044,531,488,43,681,477,213.5
